date,home_team,away_team,tournament,elo_diff,fifa_rank_diff,avg_goals_scored_last5,avg_goals_conceded_last5,form_points,wc_experience,is_neutral,h2h_win_rate,result
2012-06-06,Solomon Islands,New Zealand,Oceania Nations Cup,-5.87,66.0,-0.6,-0.4,1.0,-1.0,0,1.0,1
2012-06-06,Iraqi Kurdistan,Occitania,Viva World Cup,-0.69,0.0,-1.8,-0.2,3.0,0.0,0,0.5,2
2012-06-06,Tamil Eelam,Zanzibar,Viva World Cup,18.48,0.0,-2.2,0.2,-7.0,0.0,1,0.5,0
2012-06-06,Provence,Northern Cyprus,Viva World Cup,-132.16,0.0,-1.8,1.4,-11.0,3.0,1,0.5,2
2012-06-07,Occitania,Tamil Eelam,Viva World Cup,64.72,0.0,4.4,-0.6,9.0,3.0,1,0.5,2
2012-06-07,Belarus,Lithuania,Friendly,81.57,53.0,0.4,-1.0,4.0,0.0,0,0.4286,1
2012-06-07,Western Sahara,Darfur,Viva World Cup,2.92,0.0,1.0,-10.5,0.0,0.0,1,0.5,2
2012-06-08,Poland,Greece,UEFA Euro,-9.24,-11.0,0.6,-1.0,-7.0,0.0,0,0.4,1
2012-06-08,Iraqi Kurdistan,Provence,Viva World Cup,89.28,0.0,-2.2,-0.6,6.0,0.0,0,0.3333,2
2012-06-08,Western Sahara,Raetia,Viva World Cup,8.39,0.0,1.5833,-2.9167,0.0,0.0,1,0.5,2
2012-06-08,United States,Antigua and Barbuda,FIFA World Cup qualification,236.5,-4.5,1.2,-0.4,-3.0,6.0,0,0.5,2
2012-06-08,Solomon Islands,Tahiti,Oceania Nations Cup,29.7,13.0,-3.4,-1.0,-4.0,0.0,0,0.5385,0
2012-06-08,Zanzibar,Northern Cyprus,Viva World Cup,-80.15,0.0,-2.4,-0.6,-2.0,0.0,1,0.5,0
2012-06-08,Russia,Czech Republic,UEFA Euro,29.92,-96.5,0.0,-0.4,3.0,2.0,1,0.5,2
2012-06-08,Qatar,South Korea,FIFA World Cup qualification,-180.64,-52.5,-1.2,-0.8,1.0,-6.0,0,0.5,0
2012-06-08,Oman,Australia,FIFA World Cup qualification,-143.33,71.0,0.4,0.4,-5.0,-2.0,0,0.6,1
2012-06-08,Singapore,Malaysia,Friendly,13.1,-2.0,-1.4,2.2,-4.0,0.0,0,0.4348,1
2012-06-08,Mexico,Guyana,FIFA World Cup qualification,255.42,-103.0,0.6,-0.4,-4.0,5.0,0,0.5,2
2012-06-08,Lebanon,Uzbekistan,FIFA World Cup qualification,-164.49,84.0,0.4,1.0,-5.0,0.0,0,0.5,1
2012-06-08,Japan,Jordan,FIFA World Cup qualification,155.65,-44.0,-0.4,-0.8,2.0,4.0,0,0.5,2
2012-06-08,Jamaica,Guatemala,FIFA World Cup qualification,91.39,-16.0,-0.2,-0.2,-5.0,1.0,0,0.4167,2
2012-06-08,Honduras,Panama,FIFA World Cup qualification,-43.96,-80.0,0.2,0.2,-7.0,1.0,0,0.68,0
2012-06-08,Cuba,Canada,FIFA World Cup qualification,-65.38,87.0,-0.6,1.8,-8.0,0.0,0,0.4286,0
2012-06-08,Costa Rica,El Salvador,FIFA World Cup qualification,53.78,-13.0,-0.6,-0.6,-11.0,3.0,0,0.625,1
2012-06-08,China PR,Vietnam,Friendly,204.72,-76.0,-1.2,-0.6,-4.0,1.0,0,0.4,2
2012-06-08,Bahrain,Kuwait,Friendly,-25.93,17.0,1.4,-0.4,3.0,0.0,1,0.381,1
2012-06-08,New Zealand,New Caledonia,Oceania Nations Cup,7.79,-116.0,-3.0,-0.6,-3.0,1.0,1,0.5,0
2012-06-09,Netherlands,Denmark,UEFA Euro,159.79,-2.0,1.0,0.2,-3.0,2.0,1,0.3333,0
2012-06-09,Uganda,Senegal,FIFA World Cup qualification,-33.18,41.0,0.4,0.8,2.0,-1.0,0,0.5,1
2012-06-09,Venezuela,Chile,FIFA World Cup qualification,-129.63,78.0,-0.6,1.2,-4.0,-2.0,0,0.3571,0
2012-06-09,Iraqi Kurdistan,Northern Cyprus,Viva World Cup,0.33,0.0,-2.2,-0.4,0.0,3.0,0,0.5,2
2012-06-09,Tamil Eelam,Raetia,Viva World Cup,-11.11,0.0,-0.6,-2.7333,-3.0,0.0,1,0.5,2
2012-06-09,Occitania,Western Sahara,Viva World Cup,40.11,0.0,1.1,-2.25,3.0,3.0,1,0.5,2
2012-06-09,Provence,Zanzibar,Viva World Cup,-8.0,0.0,2.2,0.8,-3.0,3.0,1,0.5,0
2012-06-09,Namibia,Kenya,FIFA World Cup qualification,-23.05,82.0,-0.8,-1.0,2.0,0.0,0,0.5,2
2012-06-09,Zambia,Ghana,FIFA World Cup qualification,-70.07,-7.0,-0.6,-1.0,6.0,-2.0,0,0.8333,2
2012-06-09,Morocco,Ivory Coast,FIFA World Cup qualification,-168.78,-63.5,0.0,1.0,-6.0,0.0,0,0.7143,1
2012-06-09,French Guiana,Suriname,Friendly,-46.51,9.5,1.2,-1.0,0.0,0.0,0,0.4286,2
2012-06-09,Germany,Portugal,UEFA Euro,108.81,-32.0,1.0,1.0,5.0,3.0,1,0.2857,2
2012-06-09,Gabon,Burkina Faso,FIFA World Cup qualification,88.75,-42.0,0.8,-1.0,9.0,0.0,0,0.2727,2
2012-06-09,Equatorial Guinea,Sierra Leone,FIFA World Cup qualification,-21.16,72.0,0.0,-0.6,-4.0,0.0,0,0.75,1
2012-06-09,Congo,Niger,FIFA World Cup qualification,77.77,9.0,1.8,-1.0,10.0,0.0,0,0.5,2
2012-06-09,Cape Verde,Tunisia,FIFA World Cup qualification,-130.5,66.5,-0.6,0.2,-3.0,-3.0,0,0.5,0
2012-06-09,Brazil,Argentina,Friendly,80.73,-7.0,0.2,0.2,-1.0,0.0,1,0.5,0
2012-06-09,Botswana,South Africa,FIFA World Cup qualification,-152.03,15.0,0.6,1.4,-6.0,-3.0,0,0.3333,1
2012-06-09,Bolivia,Paraguay,FIFA World Cup qualification,-238.73,19.0,-1.0,0.4,-3.0,-3.0,0,0.4348,2
2012-06-09,Malawi,Nigeria,FIFA World Cup qualification,-204.06,40.0,-0.4,0.2,-6.0,-4.0,0,0.75,1
2012-06-10,Solomon Islands,New Zealand,Oceania Nations Cup,-6.23,66.0,-0.6,0.0,-3.0,-1.0,0,0.8,0
2012-06-10,Rwanda,Benin,FIFA World Cup qualification,14.22,36.0,-0.4,1.6,3.0,0.0,0,0.5,1
2012-06-10,Spain,Italy,UEFA Euro,201.68,13.0,1.8,-0.4,2.0,0.0,1,0.5714,1
2012-06-10,Mozambique,Zimbabwe,FIFA World Cup qualification,-11.59,53.0,0.4,0.4,7.0,0.0,0,0.2727,1
2012-06-10,Tanzania,Gambia,FIFA World Cup qualification,-31.57,-24.5,-1.0,-0.2,2.0,0.0,0,0.5,2
2012-06-10,Monaco,Raetia,Friendly,41.95,0.0,1.2,0.4,3.0,1.0,1,0.5,0
2012-06-10,Uruguay,Peru,FIFA World Cup qualification,182.88,-62.0,1.0,-1.0,11.0,3.0,0,0.45,2
2012-06-10,Tahiti,New Caledonia,Oceania Nations Cup,-26.57,-63.0,0.0,0.0,3.0,0.0,1,0.3571,2
2012-06-10,Mali,Algeria,FIFA World Cup qualification,-25.25,39.0,-1.4,0.6,-3.0,-1.0,1,0.5,2
2012-06-10,Ecuador,Colombia,FIFA World Cup qualification,-44.72,30.0,-0.2,0.4,-1.0,-1.0,0,0.5789,2
2012-06-10,Liberia,Angola,FIFA World Cup qualification,-142.72,-18.0,0.2,1.0,-1.0,-1.0,0,0.5,1
2012-06-10,Lesotho,Sudan,FIFA World Cup qualification,-164.04,31.0,-0.4,0.6,1.0,0.0,0,0.5,1
2012-06-10,Republic of Ireland,Croatia,UEFA Euro,-51.5,-107.0,-0.2,-0.6,1.0,0.0,1,0.5,0
2012-06-10,Hong Kong,Vietnam,Friendly,-47.4,-13.0,1.0,0.2,-5.0,0.0,0,0.5,0
2012-06-10,Guinea,Egypt,FIFA World Cup qualification,-172.48,42.0,-0.4,0.4,1.0,-1.0,0,0.5,0
2012-06-10,Ethiopia,Central African Republic,FIFA World Cup qualification,31.78,-63.0,0.0,-0.4,-3.0,0.0,0,0.5,2
2012-06-10,DR Congo,Togo,FIFA World Cup qualification,67.25,3.5,0.4,-0.8,4.0,-1.0,0,0.5,2
2012-06-10,Libya,Cameroon,FIFA World Cup qualification,-107.02,115.0,0.4,0.0,-7.0,-5.0,1,0.5,2
2012-06-11,Ukraine,Sweden,UEFA Euro,-70.71,125.0,0.2,0.6,-6.0,-3.0,0,0.0,2
2012-06-11,France,England,UEFA Euro,-44.15,14.0,1.0,0.0,-2.0,-1.0,1,0.375,1
2012-06-12,Poland,Russia,UEFA Euro,-42.13,12.0,-0.6,-0.2,-6.0,-1.0,0,0.6667,1
2012-06-12,Philippines,Guam,Friendly,123.23,-25.0,1.0,-2.6,5.0,0.0,0,0.5,2
2012-06-12,Panama,Cuba,FIFA World Cup qualification,159.67,-24.0,1.2,-1.0,12.0,0.0,0,0.5,2
2012-06-12,Malaysia,Singapore,Friendly,-12.35,2.0,1.2,-2.0,4.0,0.0,0,0.4167,2
2012-06-12,South Korea,Lebanon,FIFA World Cup qualification,325.09,-56.5,1.6,0.0,5.0,6.0,0,0.6667,2
2012-06-12,Iraq,Oman,FIFA World Cup qualification,-6.39,-34.0,0.4,-0.4,5.0,0.0,1,0.7,1
2012-06-12,Iran,Qatar,FIFA World Cup qualification,166.71,52.5,0.6,-1.0,3.0,2.0,0,0.4667,1
2012-06-12,Canada,Honduras,FIFA World Cup qualification,-8.13,17.0,0.4,-0.6,7.0,-1.0,0,0.4167,1
2012-06-12,Guatemala,United States,FIFA World Cup qualification,-183.23,-21.5,-0.8,0.0,0.0,-6.0,0,0.6429,1
2012-06-12,Greece,Czech Republic,UEFA Euro,19.21,-73.5,-0.2,-0.4,2.0,1.0,1,0.3333,0
2012-06-12,El Salvador,Mexico,FIFA World Cup qualification,-213.54,25.0,-0.6,1.0,7.0,-5.0,0,0.5333,0
2012-06-12,Bahrain,Kuwait,Friendly,-24.44,17.0,1.6,-0.4,3.0,0.0,1,0.3636,0
2012-06-12,Australia,Japan,FIFA World Cup qualification,-2.48,-21.0,-1.8,0.6,1.0,-2.0,0,0.4615,1
2012-06-12,Antigua and Barbuda,Jamaica,FIFA World Cup qualification,-173.43,42.0,-0.2,1.2,-3.0,-1.0,0,0.4,1
2012-06-12,Guyana,Costa Rica,FIFA World Cup qualification,-101.16,91.0,-0.2,0.6,2.0,-3.0,0,0.5,0
2012-06-13,Denmark,Portugal,UEFA Euro,-0.3,-24.0,-0.2,0.0,8.0,0.0,1,0.5714,0
2012-06-13,Netherlands,Germany,UEFA Euro,-2.49,6.0,0.4,-0.4,-6.0,-1.0,1,0.4444,0
2012-06-14,Spain,Republic of Ireland,UEFA Euro,245.33,9.0,1.8,-0.6,3.0,3.0,1,0.0,2
2012-06-14,Italy,Croatia,UEFA Euro,-16.1,-111.0,-1.0,0.0,1.0,3.0,1,0.0,1
2012-06-15,South Africa,Gabon,Friendly,32.48,69.0,-0.6,-0.4,-6.0,3.0,0,1.0,2
2012-06-15,Sweden,England,UEFA Euro,-98.76,-1.0,1.0,0.4,0.0,-1.0,1,0.4444,0
2012-06-15,Ukraine,France,UEFA Euro,-98.46,110.0,-0.2,0.8,-3.0,-3.0,0,0.3333,0
2012-06-15,Algeria,Gambia,African Cup of Nations qualification,133.75,-74.5,1.4,-0.8,8.0,1.0,0,0.8,2
2012-06-15,Egypt,Central African Republic,African Cup of Nations qualification,347.25,-127.0,2.4,-0.6,3.0,1.0,0,0.5,0
2012-06-16,Namibia,Liberia,African Cup of Nations qualification,-1.89,74.0,-0.6,-1.0,4.0,0.0,0,0.3333,1
2012-06-16,Cape Verde,Madagascar,African Cup of Nations qualification,101.81,30.5,0.8,-1.0,3.0,0.0,0,0.5,2
2012-06-16,Cameroon,Guinea-Bissau,African Cup of Nations qualification,266.02,-95.0,0.8,-0.4,11.0,5.0,0,0.5,2
2012-06-16,Sierra Leone,São Tomé and Príncipe,African Cup of Nations qualification,25.72,-25.5,0.2,0.6,0.0,0.0,0,1.0,2
2012-06-16,Malawi,Chad,African Cup of Nations qualification,78.62,-102.0,-0.4,-0.6,-4.0,0.0,0,0.6667,2
2012-06-16,Nigeria,Rwanda,African Cup of Nations qualification,180.64,-150.0,0.2,-1.6,3.0,4.0,0,0.3333,2
2012-06-16,Poland,Czech Republic,UEFA Euro,-1.04,-84.5,0.2,-1.4,-4.0,1.0,0,0.8,0
2012-06-16,Greece,Russia,UEFA Euro,-45.24,23.0,-0.8,0.4,-3.0,-1.0,1,0.3,2
2012-06-16,Uganda,Congo,African Cup of Nations qualification,76.05,2.0,-1.4,1.4,-7.0,0.0,0,0.5,2
2012-06-17,Denmark,Germany,UEFA Euro,-151.43,8.0,-0.6,0.0,-3.0,-3.0,1,0.5714,0
2012-06-17,Portugal,Netherlands,UEFA Euro,-98.84,26.0,-1.2,0.2,1.0,-2.0,1,0.5,2
2012-06-17,Benin,Ethiopia,African Cup of Nations qualification,-2.0,42.0,0.0,0.0,0.0,0.0,0,0.6667,1
2012-06-17,Zimbabwe,Burundi,African Cup of Nations qualification,71.65,-46.0,-1.2,0.0,-6.0,0.0,0,0.5,2
2012-06-17,Togo,Kenya,African Cup of Nations qualification,21.97,25.0,0.2,0.0,-2.0,1.0,0,1.0,2
2012-06-17,DR Congo,Seychelles,African Cup of Nations qualification,219.89,-42.5,1.0,-3.0,8.0,0.0,0,0.5,2
2012-06-17,Mozambique,Tanzania,African Cup of Nations qualification,34.37,27.0,-0.4,0.4,4.0,0.0,0,0.5,1
2012-06-18,Saudi Arabia,Morocco,Friendly,21.61,7.0,-0.2,0.0,0.0,2.0,0,0.5,2
2012-06-18,Croatia,Spain,UEFA Euro,-177.99,98.0,-0.6,1.0,-2.0,-3.0,1,0.5,0
2012-06-18,Italy,Republic of Ireland,UEFA Euro,62.2,-4.0,-0.2,-0.2,2.0,3.0,1,0.1429,2
2012-06-18,Yemen,Palestine,Friendly,30.22,-69.0,-0.8,1.0,-6.0,0.0,0,0.5,0
2012-06-19,Ukraine,England,UEFA Euro,-157.54,124.0,0.0,0.4,-6.0,-4.0,0,1.0,0
2012-06-19,Sweden,France,UEFA Euro,-75.86,-15.0,-0.2,1.2,0.0,0.0,1,0.2857,2
2012-06-21,Czech Republic,Portugal,UEFA Euro,-68.44,71.5,0.2,0.2,2.0,-2.0,1,0.5,0
2012-06-22,Saudi Arabia,Kuwait,Arab Cup,17.18,-23.0,1.2,-0.4,0.0,4.0,0,0.4545,2
2012-06-22,Germany,Greece,UEFA Euro,191.52,-30.0,1.0,0.6,5.0,4.0,1,0.5,2
2012-06-23,Libya,Yemen,Arab Cup,136.15,22.0,1.4,-1.6,7.0,0.0,1,0.5,2
2012-06-23,Spain,France,UEFA Euro,174.6,-4.0,0.4,-0.2,5.0,2.0,1,0.4444,2
2012-06-24,England,Italy,UEFA Euro,78.0,3.0,0.6,-0.6,2.0,-1.0,1,0.5,1
2012-06-24,Iraq,Lebanon,Arab Cup,195.43,-79.0,0.2,-1.0,7.0,0.0,1,0.3333,2
2012-06-25,Kuwait,Palestine,Arab Cup,188.25,-113.0,-1.0,0.4,-3.0,0.0,1,0.6667,2
2012-06-26,Bahrain,Yemen,Arab Cup,156.45,-27.0,1.8,-1.2,7.0,0.0,1,0.7143,0
2012-06-27,Lebanon,Sudan,Arab Cup,-45.69,50.0,-0.4,-0.4,-4.0,0.0,1,0.5,0
2012-06-27,Portugal,Spain,UEFA Euro,-190.1,18.0,-0.4,1.2,-1.0,-3.0,1,0.375,1
2012-06-28,Germany,Italy,UEFA Euro,116.8,-1.0,1.4,-0.2,6.0,0.0,1,0.5,0
2012-06-28,Saudi Arabia,Palestine,Arab Cup,235.51,-136.0,1.6,-1.0,4.0,4.0,0,0.5,1
2012-06-29,Libya,Bahrain,Arab Cup,13.15,49.0,-0.4,-0.6,6.0,0.0,1,0.6667,2
2012-06-30,Sudan,Iraq,Arab Cup,-151.12,29.0,-0.2,0.8,-4.0,0.0,1,0.5,1
2012-06-30,Central African Republic,Egypt,African Cup of Nations qualification,-303.21,127.0,-1.4,0.6,-2.0,-1.0,0,0.5,1
2012-07-01,Spain,Italy,UEFA Euro,170.4,13.0,0.4,-0.4,2.0,0.0,1,0.5,2
2012-07-03,Saudi Arabia,Libya,Arab Cup,57.32,-89.0,0.6,0.4,-5.0,4.0,0,0.5,0
2012-07-05,Saudi Arabia,Iraq,Arab Cup,-2.85,-34.0,1.4,0.8,-4.0,4.0,0,0.5,0
2012-07-06,Malawi,Zambia,Friendly,-153.35,21.0,0.0,0.8,-8.0,0.0,0,0.32,2
2012-07-07,British Virgin Islands,Anguilla,Friendly,45.42,-14.0,-0.2,4.6,-3.0,0.0,0,0.6,2
2012-07-10,South Sudan,Uganda,Friendly,-92.09,107.0,-1.6,-1.4,-6.0,0.0,0,0.5,1
2012-07-12,Kenya,Botswana,Friendly,-84.36,-63.0,-0.8,0.4,3.0,0.0,0,0.6,2
2012-07-13,Aruba,Curaçao,ABCS Tournament,-29.15,55.5,-0.2,0.6,-1.0,0.0,0,0.5,2
2012-07-13,Suriname,Bonaire,ABCS Tournament,-26.72,-9.5,-1.7,-0.7,-1.0,0.0,1,0.5,2
2012-07-15,Bonaire,Curaçao,ABCS Tournament,129.9,0.0,-0.4,1.8,-1.0,0.0,1,0.5,0
2012-07-15,Aruba,Suriname,ABCS Tournament,-132.17,65.0,0.0,0.8,1.0,0.0,0,0.375,2
2012-07-16,Botswana,Zimbabwe,Friendly,-19.13,85.0,0.8,0.8,-3.0,0.0,0,0.4,2
2012-07-17,Zimbabwe,Lesotho,Friendly,156.81,-88.0,0.4,-1.4,1.0,0.0,1,0.2727,2
2012-07-18,Botswana,Lesotho,Friendly,164.55,-3.0,0.2,-1.6,-2.0,0.0,0,0.3333,1
2012-07-18,Guam,Northern Mariana Islands,EAFF Championship,-113.54,77.5,-0.4,0.2,4.0,0.0,0,0.4286,2
2012-07-20,Northern Mariana Islands,Macau,EAFF Championship,183.23,-62.5,0.0,-1.2,-3.0,0.0,1,0.5,0
2012-07-22,Guam,Macau,EAFF Championship,84.04,15.0,0.0,-2.4,4.0,0.0,0,0.5,2
2012-08-08,Zambia,Zimbabwe,Friendly,127.29,-22.0,-0.4,-0.8,9.0,0.0,0,0.2353,2
2012-08-11,El Salvador,Guatemala,Friendly,6.39,-33.0,0.4,0.4,0.0,0.0,1,0.129,2
2012-08-13,Jordan,Uzbekistan,Friendly,10.68,33.0,0.8,0.8,-6.0,0.0,0,0.4,0
2012-08-14,Burkina Faso,Togo,Friendly,40.74,-4.0,0.0,0.4,-7.0,-1.0,1,0.5,2
2012-08-14,Liechtenstein,Andorra,Friendly,76.5,-34.0,0.2,0.2,4.0,0.0,0,0.5,2
2012-08-14,San Marino,Malta,Friendly,-177.81,53.0,-1.0,3.6,-1.0,0.0,0,0.5,0
2012-08-15,Morocco,Guinea,Friendly,30.02,-22.0,0.0,0.4,-2.0,2.0,0,0.6667,0
2012-08-15,Montenegro,Latvia,Friendly,88.89,100.0,-0.4,0.8,-7.0,0.0,0,0.5,2
2012-08-15,Mexico,United States,Friendly,60.09,-79.5,0.2,-0.8,-4.0,-1.0,0,0.5161,0
2012-08-15,North Macedonia,Lithuania,Friendly,27.98,54.0,0.0,-1.6,3.0,0.0,0,0.5,2
2012-08-15,Jordan,Uzbekistan,Friendly,-9.93,33.0,0.4,0.6,-6.0,0.0,0,0.3333,2
2012-08-15,South Korea,Zambia,Friendly,148.87,72.5,1.6,1.0,-1.0,6.0,0,0.5,2
2012-08-15,Wales,Bosnia and Herzegovina,Friendly,-50.67,-143.0,0.6,-1.4,4.0,0.0,0,0.5,0
2012-08-15,Japan,Venezuela,Friendly,154.11,-59.0,1.2,-1.8,-1.0,4.0,0,0.5,1
2012-08-15,Luxembourg,Georgia,Friendly,-209.02,-53.0,-0.6,0.6,2.0,0.0,0,0.5,0
2012-08-15,Northern Ireland,Finland,Friendly,-111.84,-1.0,-1.6,1.8,-2.0,0.0,0,0.5,1
2012-08-15,Iran,Tunisia,Friendly,96.01,66.5,-1.2,-1.0,0.0,-1.0,1,0.5,1
2012-08-15,Oman,Egypt,Friendly,-87.08,95.0,-1.4,-0.2,-4.0,-1.0,0,0.5,1
2012-08-15,Portugal,Panama,Friendly,115.53,-87.0,-0.4,0.6,-5.0,3.0,0,0.5,2
2012-08-15,Puerto Rico,Spain,Friendly,-574.97,107.0,-0.6,1.4,-5.0,-6.0,0,0.5,0
2012-08-15,Russia,Ivory Coast,Friendly,-60.67,-96.5,0.6,0.2,-1.0,1.0,0,0.5,1
2012-08-15,Scotland,Australia,Friendly,-167.2,-22.0,0.0,1.0,-1.0,0.0,0,0.5,2
2012-08-15,Serbia,Republic of Ireland,Friendly,-75.43,41.0,0.2,-0.6,4.0,0.0,0,0.6667,1
2012-08-15,Singapore,Hong Kong,Friendly,13.18,-30.0,-2.0,1.4,-5.0,0.0,0,0.4286,2
2012-08-15,Slovenia,Romania,Friendly,-65.89,120.0,-0.8,0.8,-2.0,-1.0,0,0.2857,2
2012-08-15,Sweden,Brazil,Friendly,-149.37,1.0,-0.4,-0.2,0.0,-2.0,0,0.6,0
2012-08-15,Ukraine,Czech Republic,Friendly,-11.18,24.5,-0.2,0.2,-4.0,0.0,0,0.5,1
2012-08-15,Norway,Greece,Friendly,-7.52,-17.0,0.0,-0.2,2.0,0.0,0,0.6,0
2012-08-15,Iceland,Faroe Islands,Friendly,163.75,-48.0,1.2,1.2,1.0,0.0,0,0.5,2
2012-08-15,Niger,Nigeria,Friendly,-255.36,68.0,-0.6,0.2,-6.0,-4.0,0,0.5,1
2012-08-15,Guatemala,Paraguay,Friendly,-154.36,15.0,-0.4,0.6,6.0,-4.0,1,0.2,1
2012-08-15,Hungary,Israel,Friendly,20.71,-28.0,0.6,-1.2,1.0,0.0,0,0.5,1
2012-08-15,Albania,Moldova,Friendly,111.4,-63.0,0.0,-0.8,-2.0,0.0,0,0.5,1
2012-08-15,Angola,Mozambique,Friendly,81.05,-5.0,0.0,-0.6,0.0,1.0,0,0.5,2
2012-08-15,Armenia,Belarus,Friendly,-73.86,13.0,0.6,0.0,4.0,0.0,0,0.5,0
2012-08-15,Austria,Turkey,Friendly,-135.9,-8.0,-1.0,0.0,0.0,1.0,0,0.4,2
2012-08-15,Azerbaijan,Bahrain,Friendly,-163.06,82.0,-1.4,0.0,-1.0,0.0,0,0.5,2
2012-08-15,Belgium,Netherlands,Friendly,-229.97,10.0,-1.0,0.0,5.0,-1.0,0,0.25,2
2012-08-15,Botswana,Tanzania,Friendly,40.87,59.0,-0.2,0.2,-4.0,0.0,0,0.5,1
2012-08-15,Bulgaria,Cyprus,Friendly,114.61,-46.0,0.0,-0.4,1.0,2.0,0,0.5,2
2012-08-15,Canada,Trinidad and Tobago,Friendly,15.12,-5.0,-1.4,-0.4,0.0,-1.0,1,0.5,2
2012-08-15,Bolivia,Guyana,Friendly,-6.14,-41.0,0.4,-1.2,0.0,1.0,0,0.5,2
2012-08-15,Costa Rica,Peru,Friendly,27.54,-41.0,1.2,-1.0,7.0,3.0,0,0.75,0
2012-08-15,Germany,Argentina,Friendly,40.66,-9.0,-0.8,0.0,2.0,0.0,0,0.25,0
2012-08-15,China PR,Ghana,Friendly,24.4,17.0,0.8,-0.6,0.0,-1.0,0,0.5,1
2012-08-15,Estonia,Poland,Friendly,-202.04,112.0,-0.8,2.0,-1.0,-2.0,0,0.8,2
2012-08-15,Equatorial Guinea,Liberia,Friendly,3.64,67.0,0.6,1.0,-2.0,0.0,0,0.5,2
2012-08-15,England,Italy,Friendly,62.75,3.0,0.2,-0.6,1.0,-1.0,1,0.4286,2
2012-08-15,France,Uruguay,Friendly,-8.45,3.0,-0.2,0.0,-6.0,1.0,0,0.0,1
2012-08-15,Ecuador,Chile,Friendly,-98.44,18.0,-1.0,0.8,-6.0,0.0,1,0.5333,2
2012-08-15,Denmark,Slovakia,Friendly,155.62,-137.0,0.8,0.4,4.0,2.0,0,0.5,0
2012-08-15,Croatia,Switzerland,Friendly,99.2,101.0,0.2,-0.4,0.0,0.0,0,0.5,0
2012-08-15,El Salvador,Jamaica,Friendly,-81.95,-17.0,0.4,0.6,0.0,-1.0,1,0.4667,0
2012-08-22,India,Syria,Nehru Cup,-140.02,47.0,-0.8,1.2,3.0,0.0,0,0.25,2
2012-08-23,Maldives,Nepal,Nehru Cup,56.52,14.0,0.4,0.6,5.0,0.0,1,0.4545,2
2012-08-24,Syria,Cameroon,Nehru Cup,-105.95,74.0,-0.2,1.2,-12.0,-5.0,1,0.5,1
2012-08-25,India,Maldives,Nehru Cup,47.69,-20.0,-0.4,0.6,0.0,0.0,0,0.5,2
2012-08-25,Alderney,Sealand,Friendly,-187.16,0.0,-1.3,2.5,0.0,0.0,0,0.5,1
2012-08-26,Nepal,Cameroon,Nehru Cup,-332.89,127.0,-1.2,0.8,-10.0,-5.0,1,0.5,0
2012-08-26,Botswana,Uganda,Friendly,-110.31,47.0,-0.6,0.2,-5.0,0.0,0,0.5,1
2012-08-26,Libya,Sudan,Friendly,109.8,26.0,1.4,-0.6,8.0,0.0,1,0.6667,2
2012-08-27,Maldives,Syria,Nehru Cup,-167.64,67.0,-0.6,-0.2,5.0,0.0,1,0.75,2
2012-08-28,India,Nepal,Nehru Cup,139.18,-6.0,0.8,-0.8,6.0,0.0,0,0.6667,1
2012-08-29,Cameroon,Maldives,Nehru Cup,251.3,-141.0,1.0,-0.6,1.0,5.0,1,0.5,2
2012-08-30,Syria,Nepal,Nehru Cup,214.69,-53.0,1.4,-0.4,0.0,0.0,1,0.5,2
2012-08-31,India,Cameroon,Nehru Cup,-209.64,121.0,-1.4,0.4,-3.0,-5.0,0,0.5,0
2012-09-02,India,Cameroon,Nehru Cup,-221.15,121.0,-1.4,0.6,-6.0,-5.0,0,0.0,1
2012-09-04,Liberia,Malawi,Friendly,-81.31,31.0,-0.4,0.6,1.0,0.0,0,0.5,2
2012-09-05,Cambodia,Philippines,Friendly,-181.04,23.0,-0.2,2.4,-6.0,0.0,0,0.4,1
2012-09-05,Jordan,Iran,Friendly,-125.71,5.5,0.2,1.0,-5.0,-2.0,0,0.5,1
2012-09-05,Martinique,British Virgin Islands,CFU Caribbean Cup qualification,242.38,-73.5,0.8,-5.0,2.0,0.0,0,0.5,2
2012-09-05,Montserrat,Suriname,CFU Caribbean Cup qualification,-162.71,107.0,-1.4,4.2,-7.0,0.0,1,0.5,0
2012-09-06,Sweden,China PR,Friendly,39.52,-52.0,-0.4,1.2,3.0,3.0,0,0.5,2
2012-09-06,Qatar,Tajikistan,Friendly,109.99,-103.0,-0.2,-0.4,2.0,0.0,1,1.0,0
2012-09-06,Lebanon,Australia,Friendly,-337.75,116.0,-1.0,0.0,-7.0,-2.0,0,0.5,0
2012-09-06,Japan,United Arab Emirates,Friendly,225.43,7.0,0.8,-0.8,4.0,3.0,0,0.1818,2
2012-09-07,Kazakhstan,Republic of Ireland,FIFA World Cup qualification,-316.14,147.0,1.0,0.0,0.0,-3.0,0,0.5,0
2012-09-07,Latvia,Greece,FIFA World Cup qualification,-236.16,68.0,-0.4,-1.0,1.0,-2.0,0,0.3333,0
2012-09-07,Liechtenstein,Bosnia and Herzegovina,FIFA World Cup qualification,-361.18,-18.0,-0.8,0.6,-4.0,0.0,0,0.3333,0
2012-09-07,Lithuania,Slovakia,FIFA World Cup qualification,-137.85,-53.0,-1.0,0.4,-4.0,-1.0,0,0.5,1
2012-09-07,Luxembourg,Portugal,FIFA World Cup qualification,-558.92,70.0,-1.0,1.6,-7.0,-3.0,0,0.5,0
